rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
39249,39407,39684,39407,39249,39446,39525,39249,H. Open
40909,40197,39525,39605,39486,39565,39525,38893,H. Open
40988,40553,39209,39763,39763,39684,39367,38379,H. Open
40237,40593,38972,39842,39881,39723,39407,38300,H. Open
39328,40158,38854,39921,40039,39723,39486,38933,H. Open
37786,39525,38933,39723,39921,39684,39644,39723,H. Open
37193,39328,39367,39446,39644,39723,39763,40237,H. Open
38261,39644,39921,39446,39644,39802,39802,40514,H. Open
39881,40079,40356,39802,40000,39960,39763,40830,H. Open
40988,40316,40672,40079,40276,40039,39723,40830,H. Open
41383,40435,40909,39881,39921,39763,39644,40553,H. Open
41107,40474,41067,39881,39881,39842,39723,40356,H. Open
40672,40435,40790,39763,39684,39921,39684,40553,H. Open
39723,40158,40158,39367,39209,39684,39684,40909,H. Open
38419,39763,39802,39328,39130,39565,39644,40514,H. Open
37549,39051,39644,39644,39446,39565,39170,38024,H. Open
39407,39605,39960,40237,40356,40118,39565,36245,H. Open
42806,40316,40356,40751,41304,40593,40237,39051,H. Open
41778,38972,39881,40553,40948,40356,40000,40830,H. Open
39328,38024,39209,39881,40079,39842,39525,40435,H. Open
38498,39012,38814,39565,39644,39565,39091,39960,H. Open
38893,40039,38735,39446,39486,39565,38419,39802,H. Open
39328,39881,39012,39486,39486,39565,38379,39921,H. Open
39525,39802,39446,39605,39605,39723,39367,39921,H. Open
39684,40514,39802,39842,39960,39960,40079,39684,H. Open
39842,41265,39842,39881,40158,40079,40237,39288,H. Open
40039,41423,39921,39684,39921,40000,40356,39605,H. Open
40158,41186,40039,39446,39446,39723,40553,40118,H. Open
40000,40632,40197,39605,39684,39723,40672,40316,H. Open
39960,40079,40316,39802,39763,39684,40790,40079,H. Open
39921,39684,40316,39881,39881,39881,40632,39921,H. Open
39960,39249,40237,40079,40276,40356,40079,39960,H. Open
40356,38933,40039,40118,40276,40514,39446,40079,H. Open
40474,38933,39842,39921,40000,39960,38735,40079,H. Open
39921,38854,39723,39723,39802,39525,38419,39960,H. Open
39130,38854,39723,39644,39723,39446,38814,39723,H. Open
38695,39051,39684,39723,39684,39525,39249,39486,H. Open
38735,39367,39565,39723,39763,39644,39249,39407,H. Open
39130,39842,39446,39605,39644,39763,39209,39605,H. Open
39921,40632,39565,39763,39644,39763,39802,39723,H. Open
40356,41304,39842,39881,39881,40000,40395,40118,H. Open
40158,41186,39881,39723,39881,40079,40830,40276,H. Open
39763,40395,39802,39525,39605,39921,40553,39802,H. Open
39802,39842,40118,39565,39723,40000,39881,39170,H. Open
40356,39802,40711,39842,40039,40079,39446,38695,H. Open
40474,39921,40672,39960,40276,39921,39209,39170,H. Open
40118,40079,40316,39881,39921,39644,39288,40039,H. Open
39684,39960,40000,39921,39842,39644,39525,40593,H. Open
38103,39605,39763,39723,39763,39723,39486,40316,H. Open
37193,39407,39605,39486,39446,39605,39723,39684,H. Open
