rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40079,40316,40118,39842,39684,37826,41265,40079,Tool Grip
40356,40039,40276,39921,40118,45138,42688,40356,Tool Grip
40118,39407,40356,40039,40474,48103,42964,40514,Tool Grip
39565,38933,40316,40079,40553,47154,42095,40435,Tool Grip
39328,38656,40079,40118,40672,45889,41186,40316,Tool Grip
39328,38498,39921,39960,40553,45217,40474,40000,Tool Grip
39446,38735,39763,39723,40079,43004,39446,39763,Tool Grip
39525,39130,39605,39644,39446,39486,38656,39723,Tool Grip
39486,39091,39565,39446,38933,36877,38300,39486,Tool Grip
39486,39170,39644,39367,38656,34624,37707,39051,Tool Grip
39684,39723,40039,39723,39209,33359,37747,38933,Tool Grip
40000,40276,40197,40079,39960,34901,38379,39407,Tool Grip
40316,40474,40039,39842,40079,38182,39486,39881,Tool Grip
40316,40790,40000,39723,40079,40632,40356,40395,Tool Grip
