rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40276,39170,39091,39051,38972,40158,39763,39486,W. Pronation
40395,39328,39763,38854,36363,40118,39763,39644,W. Pronation
40514,39249,40197,38735,36561,40118,39763,39644,W. Pronation
40118,39525,40276,38774,38221,39723,39723,39763,W. Pronation
39367,40237,40711,39328,40474,38933,39723,40039,W. Pronation
39209,40474,41304,40079,43399,38103,39407,39763,W. Pronation
39446,40672,41541,40435,44427,37707,39249,38972,W. Pronation
39684,40869,41581,41027,45692,38142,39486,39130,W. Pronation
39763,40830,41067,41344,47391,39367,39644,39960,W. Pronation
39605,40316,40118,40672,44585,41067,39802,40316,W. Pronation
39605,39684,39328,39960,39960,41818,39763,40118,W. Pronation
39881,39486,38735,39644,37391,41739,39763,40000,W. Pronation
39565,39407,38577,39525,35612,41146,39842,39842,W. Pronation
38458,39486,38854,39525,34466,40000,39842,39684,W. Pronation
39130,39684,39051,39446,35099,39446,39881,39842,W. Pronation
40316,39525,38933,39288,37075,39170,39921,40039,W. Pronation
40514,39446,39288,39446,38933,38893,39684,39960,W. Pronation
40158,39486,40158,39446,40197,39130,39446,39723,W. Pronation
39960,39842,40553,39486,38893,39802,39486,39763,W. Pronation
39921,40079,40039,39407,36205,39960,39605,39921,W. Pronation
39802,40158,39921,39565,37312,39684,39802,39842,W. Pronation
39723,40039,39921,39763,42095,39525,39881,39684,W. Pronation
39723,39842,39367,39644,45257,39723,39802,39684,W. Pronation
39605,39921,39130,39881,46363,39802,39763,39842,W. Pronation
39367,40158,39407,40276,44031,39842,39763,40039,W. Pronation
39170,39960,39367,40118,39763,40000,39723,40316,W. Pronation
38379,39605,39288,39960,37589,39921,39802,41502,W. Pronation
37312,39170,39328,39802,34427,39881,39921,42964,W. Pronation
36442,38537,39130,39367,33794,39684,39605,42806,W. Pronation
38103,38933,39407,39446,36956,39446,39012,39091,W. Pronation
41541,40395,39921,40079,42055,39328,38735,34189,W. Pronation
43320,41107,39960,40395,45099,39407,38933,32806,W. Pronation
46917,42332,40790,40593,45533,40197,40356,37589,W. Pronation
45968,41937,41462,40474,43873,41107,41107,42213,W. Pronation
40474,40000,41186,39802,39921,40869,40435,42609,W. Pronation
37075,38854,40830,39249,38063,40395,39842,41739,W. Pronation
36205,38656,40553,39209,38182,40000,39605,40869,W. Pronation
36324,38774,40395,39525,38577,39684,39486,40395,W. Pronation
37154,39130,40000,39605,37984,39763,39525,40197,W. Pronation
38379,39684,39763,39605,38261,39881,39684,40197,W. Pronation
39249,39921,39407,39328,38577,40118,39802,40237,W. Pronation
39842,39802,39328,39209,38379,40593,40079,40395,W. Pronation
40514,39644,39288,38854,38221,40751,40197,40039,W. Pronation
41462,40000,39170,38695,38695,39684,39723,39209,W. Pronation
41858,40316,39209,39367,41699,37944,39130,39091,W. Pronation
40948,40158,39209,40395,44782,36759,38774,39012,W. Pronation
39605,39960,39565,40790,43399,36680,38854,39051,W. Pronation
38379,39842,39921,41225,41265,38656,39446,39328,W. Pronation
37707,39842,40316,40988,40237,41265,40118,39684,W. Pronation
38616,39960,40316,40039,40711,42292,40395,39881,W. Pronation
40435,40039,40000,39605,42885,43122,40276,40079,W. Pronation
40909,40000,39644,39407,42688,43360,39960,39960,W. Pronation
40553,39802,39446,39249,39802,41818,39723,39802,W. Pronation
40039,39605,39328,39367,36126,40276,39565,39802,W. Pronation
39644,39446,39328,39486,35454,39051,39446,40000,W. Pronation
39684,39525,39525,39565,36442,36877,39525,39881,W. Pronation
40197,39960,40197,39921,37273,36205,39763,39684,W. Pronation
40830,40395,40869,40079,36601,38340,40039,39723,W. Pronation
40711,40158,40514,39842,38340,40118,40000,39881,W. Pronation
39960,39763,39921,39605,40869,40474,39605,39842,W. Pronation
39367,39644,39565,39486,42016,40079,39328,39763,W. Pronation
39051,39763,39684,39644,43083,39881,39407,39763,W. Pronation
38893,39763,39723,39644,43676,39605,39407,39763,W. Pronation
38893,39486,39605,39446,43043,39842,39565,39763,W. Pronation
39249,39763,39881,39684,42332,40672,39960,39921,W. Pronation
39525,39921,40039,39644,41186,41146,40118,39960,W. Pronation
39881,40000,40197,39565,37747,41067,40000,39802,W. Pronation
40237,39881,40118,39486,33518,40435,39842,39881,W. Pronation
40118,39723,39763,39091,31581,39921,39723,40039,W. Pronation
39842,39763,39565,38933,32529,39486,39644,40079,W. Pronation
39605,39881,39684,39605,37114,38616,39407,39842,W. Pronation
39328,40118,40079,40593,40711,38024,39209,39802,W. Pronation
39407,40118,40118,40593,42016,37273,39209,40514,W. Pronation
39605,39684,40039,40197,44466,37233,39644,41620,W. Pronation
39012,39209,40079,40039,48340,38774,39723,41818,W. Pronation
38933,39605,40632,40593,50790,41937,39802,40039,W. Pronation
39565,40593,41383,41304,45652,43518,39802,37510,W. Pronation
39328,41027,41186,41225,37628,42292,39367,35691,W. Pronation
39763,40356,40000,40197,35889,40988,39644,37352,W. Pronation
40316,39525,39170,39446,36640,40079,40197,40435,W. Pronation
40474,39328,39249,39249,37312,39288,40039,41383,W. Pronation
41502,39723,39328,39209,37984,38933,39881,40830,W. Pronation
41304,39723,39170,38933,38024,38933,39684,40079,W. Pronation
40830,39881,39328,38854,37312,39051,39684,39802,W. Pronation
40039,40000,39644,39170,37352,38854,39684,40039,W. Pronation
39051,39525,39842,39407,38577,38893,39684,40000,W. Pronation
38577,39367,39881,39684,39802,39051,39644,39881,W. Pronation
39209,39763,40118,39960,40988,39446,39684,39960,W. Pronation
39486,40079,40118,40118,41186,39407,39565,39960,W. Pronation
39723,40316,40118,40356,40988,39051,39565,40079,W. Pronation
39763,40197,40039,40316,40751,39091,39684,40079,W. Pronation
39486,39684,39842,39881,40632,40197,39763,40079,W. Pronation
